"goal_id","player_id","primary_secondary"
"1514","24","1"
"1517","24","1"
"1541","24","2"
"1563","24","2"
"1604","24","1"
"1607","24","2"
"1628","24","2"
"1641","24","2"
"131","25","1"
"166","25","2"
"244","25","1"
"263","25","1"
"269","25","1"
"271","25","1"
"307","25","1"
"398","25","1"
"579","25","2"
"829","25","2"
"897","25","1"
"940","25","2"
"944","25","1"
"949","25","1"
"979","25","1"
"998","25","1"
"1011","25","2"
"1024","25","2"
"1271","25","1"
"1319","25","1"
"1341","25","1"
"1391","25","1"
"1406","25","1"
"1435","25","2"
"1513","25","1"
"1541","25","1"
"1545","25","1"
"1619","25","2"
"1635","25","2"
"139","26","1"
"311","26","1"
"348","26","1"
"364","26","2"
"498","26","2"
"534","26","1"
"589","26","1"
"600","26","1"
"751","26","1"
"785","26","2"
"834","26","1"
"1114","26","1"
"1159","26","1"
"1268","26","1"
"1289","26","1"
"1365","26","1"
"1367","26","1"
"1415","26","1"
"1500","26","2"
"1559","26","1"
"69","27","1"
"117","27","1"
"236","27","2"
"470","27","1"
"835","27","2"
"836","27","2"
"1524","28","2"
"69","29","2"
"72","30","2"
"107","30","2"
"209","30","2"
"294","30","2"
"365","30","2"
"509","30","2"
"574","30","1"
"619","30","2"
"896","30","1"
"986","30","1"
"1028","30","2"
"1196","30","1"
"49","31","1"
"71","31","2"
"183","31","1"
"185","31","2"
"228","31","2"
"233","31","2"
"235","31","1"
"258","31","1"
"262","31","2"
"275","31","1"
"337","31","1"
"345","31","2"
"350","31","2"
"363","31","1"
"433","31","1"
"490","31","1"
"575","31","1"
"645","31","2"
"785","31","1"
"796","31","2"
"812","31","2"
"903","31","2"
"933","31","1"
"1001","31","2"
"1056","31","2"
"1078","31","2"
"1123","31","1"
"1177","31","2"
"1185","31","2"
"1206","31","2"
"1238","31","1"
"1255","31","1"
"1364","31","1"
"1622","31","2"
"1630","31","1"
"1634","31","2"
"1658","31","1"
"1664","31","2"
"1668","31","1"
"1672","31","1"
"36","32","1"
"228","32","1"
"235","32","2"
"281","32","1"
"296","32","1"
"338","32","2"
"346","32","1"
"350","32","1"
"408","32","2"
